time,interception,snowpack,swc_l01,swc_l02,swc_l03,swc_lall,unsatSTW,satSTW,sealedSTW,sm_l01,sm_l02,sm_l03,sm_lall,total,interception_anomaly,snowpack_anomaly,swc_l01_anomaly,swc_l02_anomaly,swc_l03_anomaly,swc_lall_anomaly,unsatSTW_anomaly,satSTW_anomaly,sealedSTW_anomaly,total_anomaly,interception_pctl,snowpack_pctl,swc_l01_pctl,swc_l02_pctl,swc_l03_pctl,swc_lall_pctl,unsatSTW_pctl,satSTW_pctl,sealedSTW_pctl,total_pctl
1998-12-01,0.23686197318318597,10.828830161064836,72.00957591194981,77.51438241428974,221.08504239515986,1785.5721712714437,10.327969411400701,27.42596183383232,1.9579586689343051,0.9771281857937868,0.9972311852381445,0.9962705628076073,0.9919845395952466,1836.349753319859,-0.02482665009944779,1.4794695644719766,4.756226972485834,4.154235729107739,2.1554267727699994,59.28477692407819,1.1518195625872334,8.219357900335137,-0.052797529817064204,70.05779977155589,34.78260869565217,78.26086956521739,78.26086956521739,86.95652173913044,78.26086956521739,82.6086956521739,69.56521739130434,73.91304347826087,17.391304347826086,78.26086956521739
1999-01-01,0.2075799478864568,2.873074347643118,70.7070281348938,77.5102043548789,221.36015879403038,1779.4470865855517,7.748315568764836,27.316368796930416,1.8201979033692441,0.9593168563270031,0.9970100302671172,0.9973800258630806,0.988581714769751,1819.4126231501457,-0.028231629554984594,-10.2932608656795,0.1767902766483047,0.993618734760318,1.2466351657468238,11.905273276654498,-2.596908489458972,4.731202216498382,-0.1267553597675004,3.591319148692037,29.032258064516128,29.032258064516128,38.70967741935484,74.19354838709677,83.87096774193549,64.51612903225806,35.483870967741936,74.19354838709677,29.032258064516128,51.61290322580645
1999-02-01,0.2941123767489953,20.334152509091528,71.88813561447522,77.60608440772715,221.5916034520263,1787.7367645300521,14.791595132005943,28.501710281859992,2.0542336645797463,0.9755562761840855,0.9984131166543038,0.9983297136975164,0.9931870914055845,1853.7125684943383,0.10070991753511291,6.89902843921594,2.060315894339354,0.4778432431980235,0.8438357320090404,17.74623962653095,4.4642301992380435,3.642596840261561,0.3485597874458535,33.20136481022746,96.7741935483871,77.41935483870968,80.64516129032258,87.09677419354838,87.09677419354838,83.87096774193549,80.64516129032258,67.74193548387096,83.87096774193549,87.09677419354838
1999-03-01,0.14698044958970474,0.595400242577536,66.92675949963323,77.29084342724842,221.77288764150944,1759.2334874577305,14.12390504589162,35.832661382504924,1.097190507991837,0.9077544319450256,0.9937567376071809,0.9989539681749591,0.9773519374765169,1811.0296250862862,0.001868197773026492,-5.931790095856336,2.722963278040126,0.4001183172740639,0.6221248987900481,20.386349526185995,3.3524610098712824,9.129595723865602,0.04801823687686824,26.98650259871647,47.82608695652174,52.17391304347826,60.869565217391305,73.91304347826087,86.95652173913044,65.21739130434783,73.91304347826087,95.65217391304348,56.52173913043478,73.91304347826087
1999-04-01,0.11946162069147294,0.06150669779784855,52.74051011271863,75.94648454431125,221.6219595977221,1669.2855191252224,6.128972845659302,31.213427989215337,0.7613508835370022,0.7129220216473556,0.9736981000185017,0.9980093984047705,0.9273808439584569,1707.5702391621232,0.028965372272878057,-0.299990295090187,3.392056847777013,1.3498526150354024,0.5639687050179987,25.815922190501624,0.12792225133417645,5.307557585379861,0.17522552679479408,31.155602631193005,73.91304347826087,52.17391304347826,69.56521739130434,69.56521739130434,95.65217391304348,69.56521739130434,60.869565217391305,78.26086956521739,69.56521739130434,69.56521739130434
1999-05-01,0.08574709843158243,0.0,39.70905377245302,70.41938977901326,220.94358557506996,1571.0519779078707,3.037019663479468,24.574498014604863,0.7167432254620131,0.5374022323242851,0.8957894130162568,0.994073127162245,0.8728066543932614,1599.4659859098485,-0.0021326046935984805,-0.0020340833863462717,0.5135584728595504,2.541833975390574,0.6730494849058459,22.876988098500533,-0.4158704411132912,3.333982991392052,0.0023603147080569764,25.793294275407334,43.47826086956522,4.3478260869565215,52.17391304347826,73.91304347826087,82.6086956521739,69.56521739130434,43.47826086956522,69.56521739130434,43.47826086956522,69.56521739130434
1999-06-01,0.0930659809785845,0.0,42.422568360906126,65.59152899487188,220.06251288451594,1555.3447037493002,4.551497078418144,19.651461413863643,0.7980021712470406,0.5739206912606194,0.8314835608877588,0.9892023467284099,0.8640803909718334,1580.4387303938074,0.014014221849837638,0.0,3.2654971746223396,4.29651672579174,0.8523387740235933,47.67398427311832,0.066005450823031,1.2964138805223797,0.16460640081752054,49.2150242271307,65.21739130434783,4.3478260869565215,73.91304347826087,73.91304347826087,82.6086956521739,82.6086956521739,73.91304347826087,69.56521739130434,69.56521739130434,78.26086956521739
1999-07-01,0.07826013444600793,0.0,43.87629297936909,67.42133515625817,219.69643124530913,1570.1779900925858,6.456997468188629,19.414140853304072,0.6145884873382166,0.5930760850081586,0.8585789811957037,0.9877088888877649,0.8723211056069922,1596.7419770358629,0.0013688697016116108,0.0,4.615378683093361,10.410886579138015,1.6664465764658587,89.65445216317721,2.380043874806592,3.4462796149248245,-0.031127777711692617,95.45101674489865,56.52173913043478,4.3478260869565215,78.26086956521739,91.30434782608695,86.95652173913044,86.95652173913044,82.6086956521739,82.6086956521739,56.52173913043478,86.95652173913044
1999-08-01,0.08615669886622633,0.0,31.889421305429366,56.08215175916257,218.19544344102778,1436.4904842877756,1.4160435742036122,16.27244764391467,0.6004975171722442,0.4297848177680409,0.6989263007017859,0.978597368463809,0.7980502690487643,1454.8656297219322,-0.0020363090490818914,0.0,-9.101329613475897,-0.9022009801017887,0.9870844588591012,-50.11955993999209,-3.62459230994631,0.9049265595073663,-0.13278629328561076,-52.974048292766156,52.17391304347826,4.3478260869565215,21.73913043478261,43.47826086956522,56.52173913043478,26.08695652173913,21.73913043478261,56.52173913043478,34.78260869565217,26.08695652173913
1999-09-01,0.08071439938039932,0.0,31.482166170221447,48.801107767923,216.91643317190332,1390.5958740378712,0.7378120185937378,11.915271214204338,0.6292120569073905,0.42434408317636463,0.6053266455465945,0.9708042855926323,0.7725532633543729,1403.958883726957,-0.021319457328749278,-2.03400640033385e-05,-13.654270857564363,-10.992250599051353,-0.09568442081649664,-131.22302789675268,-4.319103579992207,-3.2461300419091987,-0.19383509659884668,-139.00343641264567,30.434782608695652,4.3478260869565215,8.695652173913043,21.73913043478261,39.130434782608695,17.391304347826086,13.043478260869565,30.434782608695652,30.434782608695652,17.391304347826086
1999-10-01,0.14746660723501998,0.0,45.1974648520205,50.91896653841373,216.4946038358184,1469.3605283715453,1.6278434491466174,9.099001966813017,1.3766361895896755,0.6101774632108149,0.6349861421100825,0.9681355726122516,0.8163114046508585,1481.6114765843295,0.014659003931417058,-0.07762759076387836,-5.89604674103731,-13.10827996310762,-0.7952876255613148,-108.57978645177445,-3.4538361226366385,-5.972731968695104,0.27003655391230796,-117.79928657602659,69.56521739130434,4.3478260869565215,21.73913043478261,17.391304347826086,26.08695652173913,17.391304347826086,13.043478260869565,26.08695652173913,73.91304347826087,17.391304347826086
1999-11-01,0.2170684864174158,2.0326679231471982,62.977295656696164,65.31079465833108,217.4949127894026,1651.8563370809024,7.033523604999391,10.573471242373522,1.8294936518277838,0.8538705352291506,0.8365935474118964,0.9758462555206767,0.9176979650449458,1673.5425619896675,0.027804869122373205,-0.5777427855907078,3.5193129330523902,-3.5032272991530533,-0.4767552404146045,-1.5747760300605478,-0.9837584191643716,-5.906739001389422,0.2673306810664797,-8.747880686016515,56.52173913043478,69.56521739130434,56.52173913043478,21.73913043478261,26.08695652173913,56.52173913043478,52.17391304347826,26.08695652173913,65.21739130434783,56.52173913043478
1999-12-01,0.2988783765501298,4.624777425545453,68.48753090131217,72.17069756006815,218.46391734096036,1724.1942567604337,5.873361075029914,13.224284255660898,2.1074887760726204,0.9290142451138089,0.9288382352447888,0.9827566512610146,0.9578856982002409,1750.3230466692926,0.03718975326749602,-4.724583171047406,1.2341819618481935,-1.1894491251138533,-0.4656982814294963,-2.093137586931789,-3.302788773783554,-5.982319677836287,0.09673257732125107,-15.968906879010547,65.21739130434783,65.21739130434783,52.17391304347826,26.08695652173913,26.08695652173913,47.82608695652174,21.73913043478261,30.434782608695652,60.869565217391305,39.130434782608695
2000-01-01,0.2564072047141515,15.761042098556679,71.48817449661364,75.91082137828339,219.63408865139934,1767.1096175552634,12.276209165605977,17.357577262012896,2.0816016567763143,0.9699106505385011,0.9770425952594305,0.9894091886896212,0.9817275653084797,1814.8424549429292,0.02059562727271011,2.5947068852340607,0.9579366383681389,-0.605764241835189,-0.479434976884221,-0.4321957536337777,1.9309851073821687,-5.227589318419138,0.1346483936395697,-0.9788490585244745,61.29032258064516,70.96774193548387,58.064516129032256,25.806451612903224,25.806451612903224,32.25806451612903,64.51612903225806,25.806451612903224,64.51612903225806,45.16129032258065
