date,sm,sm_l1,sm_l2,sm_l3,recharge,runoff,pet,et,precip,smi_percent,ssi,sgi,recharge_percent,runoff_percent,pet_percent,et_percent,aridity_index,qsim_monthly_mean_x,qsim_monthly_min_x,qsim_monthly_max_x,qsim_monthly_std_x,discharge_percent_x,sdi_x,drought_class,drought_flag,month,season,qsim_monthly_mean_y,qsim_monthly_min_y,qsim_monthly_max_y,qsim_monthly_std_y,discharge_percent_y,sdi_y,qsim_monthly_mean,qsim_monthly_min,qsim_monthly_max,qsim_monthly_std,discharge_percent,sdi
1990-11-01,0.830892667528616,0.9518346287212172,0.7972615362928088,0.830892667528616,25.68634909523556,42.18731084057764,14.60485036514302,13.361039266322942,97.80181486307724,60.41666666666666,0.2641469768259235,1.3060261203478074,89.58333333333334,81.25,22.916666666666664,22.916666666666664,0.1493310771951404,191.2437607776442,110.79602637228818,317.1075501093519,65.42824459633582,83.33333333333334,0.9674215661017016,normal_or_wet,False,11,Herbst,191.2437607776442,110.79602637228818,317.1075501093519,65.42824459633582,83.33333333333334,0.9674215661017016,191.2437607776442,110.79602637228818,317.1075501093519,65.42824459633582,83.33333333333334,0.9674215661017016
1990-12-01,0.8815530076925147,0.9702825945381424,0.856972233243103,0.8815530076925147,18.809972405669185,43.803580386158,8.698242218183479,7.902081188797966,109.62075447639056,75.0,0.6744897501960817,0.8321379118138604,75.0,83.33333333333334,2.083333333333333,2.083333333333333,0.0793484980078006,163.1239543911283,80.48236245940532,544.9916664537401,117.35946348330285,75.0,0.6744897501960817,normal_or_wet,False,12,Winter,163.1239543911283,80.48236245940532,544.9916664537401,117.35946348330285,75.0,0.6744897501960817,163.1239543911283,80.48236245940532,544.9916664537401,117.35946348330283,75.0,0.6744897501960817
1991-01-01,0.952031801145396,0.9883740918536168,0.9420324209660468,0.952031801145396,37.85656015227238,92.00765993309312,11.34398794670997,9.985957951457328,80.44268503210012,100.0,4.753424308817087,1.978809775998964,97.91666666666666,97.91666666666666,10.416666666666668,12.5,0.1410195090104616,429.0727243495037,124.96116990250574,853.9507992575767,261.80170383500445,97.91666666666666,2.0368341317013856,normal_or_wet,False,1,Winter,429.0727243495037,124.96116990250574,853.9507992575767,261.80170383500445,97.91666666666666,2.0368341317013856,429.0727243495037,124.96116990250574,853.9507992575767,261.80170383500445,97.91666666666666,2.0368341317013856
1991-02-01,0.9451554115674502,0.9452345565990434,0.9452376862256602,0.9451554115674502,7.799278386036011,23.54874776428902,18.705522379468363,15.334346041193188,24.60321646889171,93.75,1.5341205443525463,-0.2612422825454726,47.91666666666667,58.333333333333336,29.166666666666668,27.08333333333333,0.7602876803981956,107.80528045547462,83.6749660403246,146.4177434186329,21.77325560305287,60.41666666666666,0.2641469768259235,normal_or_wet,False,2,Winter,107.80528045547462,83.6749660403246,146.4177434186329,21.773255603052867,60.41666666666666,0.2641469768259235,107.80528045547462,83.6749660403246,146.4177434186329,21.773255603052867,60.416666666666664,0.2641469768259235
1991-03-01,0.9244776781385337,0.8619267419601849,0.9419200822253916,0.9244776781385337,13.617566650932536,29.24420330450617,45.27460378894045,36.42295116992907,34.37689912719,87.5,1.150349380376008,0.3932967091122261,72.91666666666666,70.83333333333334,45.83333333333333,47.91666666666667,1.3170066218430692,122.59037353293256,87.50058844856055,165.0794158144666,22.06624114154812,66.66666666666666,0.4307272992954571,normal_or_wet,False,3,Frühling,122.59037353293256,87.50058844856055,165.0794158144666,22.06624114154812,66.66666666666666,0.4307272992954571,122.59037353293256,87.50058844856055,165.0794158144666,22.06624114154812,66.66666666666666,0.43072729929545717
1991-04-01,0.8664831760118182,0.6802727976030585,0.9185285781711278,0.8664831760118182,4.952344723593116,18.44033752888324,71.13025821140103,51.14359814922498,22.37179468366159,66.66666666666666,0.4307272992954571,-0.717838875783383,25.0,43.75,62.5,62.5,3.179461425298542,78.05204045638096,63.49741339075474,107.98261455050732,12.744940115021292,43.75,-0.1573106846101707,normal_or_wet,False,4,Frühling,78.05204045638096,63.49741339075474,107.98261455050732,12.744940115021292,43.75,-0.1573106846101707,78.05204045638096,63.49741339075474,107.98261455050732,12.744940115021292,43.75,-0.1573106846101707
1991-05-01,0.8181082569779935,0.6037924110950389,0.877955562661578,0.8181082569779935,5.895991788864131,15.95542794491499,98.3840823776245,59.34997338465542,6.994082887635355,54.16666666666666,0.1046334556140752,-0.5495595551738468,33.33333333333333,35.41666666666667,68.75,72.91666666666666,14.066759567799089,67.16704480908265,51.711441433432334,94.99802260609772,11.362031945471314,31.25,-0.4887764111146695,normal_or_wet,False,5,Frühling,67.16704480908265,51.711441433432334,94.99802260609772,11.362031945471314,31.25,-0.4887764111146695,67.16704480908265,51.711441433432334,94.99802260609772,11.362031945471314,31.25,-0.4887764111146695
1991-06-01,0.7552727521432328,0.5567237266938098,0.8111980439374225,0.7552727521432328,3.751018834009199,13.18129063834471,101.17259444125116,73.88538010780186,38.41868341601133,43.75,-0.1573106846101707,-0.9697660123417458,18.75,18.75,70.83333333333334,81.25,2.633421696046111,56.04242445231956,48.18392771842333,73.06827075033566,6.245433506359005,18.75,-0.887146559018876,mild_drought,False,6,Sommer,56.04242445231956,48.18392771842333,73.06827075033566,6.245433506359005,18.75,-0.887146559018876,56.04242445231956,48.18392771842333,73.06827075033566,6.245433506359005,18.75,-0.887146559018876
1991-07-01,0.7090241249119279,0.5390668909017593,0.7570855295789525,0.7090241249119279,3.510642632941237,11.620965996355435,137.7809260331443,83.8860331037617,34.61758335832442,27.08333333333333,-0.6102946101863327,-1.0271282855036958,14.583333333333334,14.583333333333334,100.0,97.91666666666666,3.9800850512002137,47.91466571227274,39.68149968848961,60.218804677254944,5.117107627894159,10.416666666666668,-1.2581615610630963,moderate_drought,False,7,Sommer,47.91466571227274,39.68149968848961,60.218804677254944,5.11710762789416,10.416666666666668,-1.2581615610630963,47.91466571227274,39.68149968848961,60.218804677254944,5.11710762789416,10.416666666666668,-1.2581615610630963
1991-08-01,0.6412374155266635,0.4619686630542507,0.6922672917312598,0.6412374155266635,1.8661387774293243,8.183236693720788,128.43204848507506,54.158451103367135,1.8127210485752128,12.5,-1.150349380376008,-1.5297174624814431,4.166666666666666,2.083333333333333,93.75,64.58333333333334,70.85042046928392,34.19239538948809,26.75185112111877,49.43833115405203,5.985876060807027,2.083333333333333,-2.0368341317013883,severe_drought,True,8,Sommer,34.19239538948809,26.75185112111877,49.43833115405203,5.985876060807026,2.083333333333333,-2.0368341317013883,34.19239538948809,26.75185112111877,49.43833115405203,5.985876060807025,2.083333333333333,-2.0368341317013883
1991-09-01,0.6071281905757114,0.5010914645930579,0.6374393293813896,0.6071281905757114,2.024279385637995,8.885819560921265,79.3725788297935,38.78061275316112,74.88502552444422,6.25,-1.5341205443525463,-1.4691488621423745,8.333333333333332,4.166666666666666,66.66666666666666,52.083333333333336,1.0599259100724274,36.97346169938852,23.254397345922587,85.09527633594486,19.57247926781747,4.166666666666666,-1.731664396122245,extreme_drought,True,9,Herbst,36.97346169938852,23.254397345922587,85.09527633594486,19.57247926781747,4.166666666666666,-1.731664396122245,36.973461699388515,23.254397345922587,85.09527633594486,19.57247926781747,4.166666666666666,-1.731664396122245
1991-10-01,0.7292672091863359,0.8301907280766185,0.7010145776104681,0.7292672091863359,10.678662874421404,15.31079249065491,35.284555034878366,28.023515316914963,48.651857877038246,35.41666666666667,-0.3740954101977233,0.0933084253500916,60.41666666666666,29.166666666666668,39.58333333333333,37.5,0.725245788640916,69.21357171533556,49.25281678124836,91.87676571407492,11.566737926566844,33.33333333333333,-0.4307272992954577,normal_or_wet,False,10,Herbst,69.21357171533556,49.25281678124836,91.87676571407492,11.566737926566844,33.33333333333333,-0.4307272992954577,69.21357171533556,49.25281678124836,91.87676571407492,11.566737926566844,33.33333333333333,-0.4307272992954577
1991-11-01,0.8283744852478233,0.9413602765273226,0.7970215615350439,0.8283744852478233,24.936465703448857,41.73347143958458,15.389391079134532,14.195992405755122,113.01711101507138,58.333333333333336,0.2104283942479248,1.2585930080704475,87.5,79.16666666666666,25.0,25.0,0.1361686822545152,189.62120572092616,57.18639091123829,393.7486397332016,97.80082789284732,81.25,0.887146559018876,normal_or_wet,False,11,Herbst,189.62120572092616,57.18639091123829,393.7486397332016,97.80082789284732,81.25,0.887146559018876,189.62120572092616,57.18639091123829,393.7486397332016,97.80082789284732,81.25,0.887146559018876
1991-12-01,0.8747799829571514,0.9569954134671524,0.8521146884491587,0.8747799829571514,23.92823728966085,48.67078778676157,10.028341262538651,8.415439847113886,91.78760489447669,70.83333333333334,0.5485222826980983,1.193384196128447,83.33333333333334,89.58333333333334,4.166666666666666,4.166666666666666,0.1092559422818331,208.9793357764124,59.4326362334397,600.8493543947758,178.38215778987637,89.58333333333334,1.2581615610630976,normal_or_wet,False,12,Winter,208.9793357764124,59.4326362334397,600.8493543947758,178.38215778987637,89.58333333333334,1.2581615610630976,208.97933577641237,59.4326362334397,600.8493543947758,178.38215778987637,89.58333333333334,1.2581615610630976
1992-01-01,0.9059625166020356,0.9609997106426624,0.8908648036116499,0.9059625166020356,13.508232662338711,26.781566856417005,11.68905675877246,9.476118902154829,18.484863126641187,79.16666666666666,0.8122178014999124,0.3829560010537872,70.83333333333334,62.5,12.5,10.416666666666668,0.632358307372354,119.60843527178945,80.13441681920125,196.9174320403181,28.64087676412143,64.58333333333334,0.3740954101977239,normal_or_wet,False,1,Winter,119.60843527178945,80.13441681920125,196.9174320403181,28.64087676412143,64.58333333333334,0.3740954101977239,119.60843527178943,80.13441681920125,196.9174320403181,28.64087676412143,64.58333333333334,0.37409541019772397
1992-02-01,0.9164796127309152,0.9467003527419804,0.9082343502743137,0.9164796127309152,20.421062345327044,36.94514664087505,22.07630714379134,18.29289595871811,59.06769416667124,83.33333333333334,0.9674215661017016,0.9519641751337912,79.16666666666666,75.0,31.25,31.25,0.3737458767477642,168.89719782698276,85.25351880407582,259.6592355699709,52.64751639959116,77.08333333333334,0.7415940438615168,normal_or_wet,False,2,Winter,168.89719782698276,85.25351880407582,259.6592355699709,52.64751639959116,77.08333333333334,0.7415940438615168,168.89719782698276,85.25351880407582,259.6592355699709,52.64751639959116,77.08333333333334,0.7415940438615168
1992-03-01,0.9110227661801924,0.8901557383835674,0.9169288170422886,0.9110227661801924,23.835287785450248,47.979786020597,41.670426909319175,35.30164876489468,93.68815624462218,81.25,0.887146559018876,1.1872860814666093,81.25,87.5,43.75,45.83333333333333,0.4447779589184851,202.42481836146047,85.12576773741867,381.0372548712516,100.0787735440156,87.5,1.150349380376008,normal_or_wet,False,3,Frühling,202.4248183614604,85.12576773741867,381.0372548712516,100.0787735440156,87.5,1.150349380376008,202.4248183614604,85.12576773741867,381.0372548712516,100.07877354401559,87.5,1.1503493803760079
1992-04-01,0.90044803838819,0.8249523279952703,0.9214364247948108,0.90044803838819,19.947427950303265,37.681145976641226,69.61439631109918,55.6445083629469,35.761626495968606,77.08333333333334,0.7415940438615168,0.9173862569182716,77.08333333333334,77.08333333333334,60.41666666666666,68.75,1.9466227666951,173.3391278697134,114.79968162692212,276.73126345490465,50.74778263439458,79.16666666666666,0.8122178014999124,normal_or_wet,False,4,Frühling,173.3391278697134,114.79968162692212,276.73126345490465,50.74778263439458,79.16666666666666,0.8122178014999124,173.3391278697134,114.79968162692212,276.73126345490465,50.74778263439458,79.16666666666666,0.8122178014999124
1992-05-01,0.8256973310977024,0.6282892466414564,0.881076205633999,0.8256973310977024,8.33661458015321,24.14062481537901,116.938610390887,79.05592143044748,25.15534043591809,56.25,0.1573106846101707,-0.188937396821138,52.083333333333336,60.41666666666666,81.25,85.41666666666666,4.648659424378769,103.14816672634316,80.66974342776489,141.92373278280732,19.75240963497656,58.333333333333336,0.2104283942479248,normal_or_wet,False,5,Frühling,103.14816672634316,80.66974342776489,141.92373278280732,19.75240963497656,58.333333333333336,0.2104283942479248,103.14816672634316,80.66974342776489,141.92373278280732,19.75240963497656,58.333333333333336,0.21042839424792484
1992-06-01,0.7819611674597194,0.6091568647567033,0.8305769022162772,0.7819611674597194,6.496870602295215,19.699078752363107,115.7013391913442,80.84271965666741,37.967703944673424,50.0,0.0,-0.4522255745681781,43.75,50.0,79.16666666666666,91.66666666666666,3.047362025366198,85.25734494305892,67.12494143318663,113.50464753255233,12.93011475151463,50.0,0.0,normal_or_wet,False,6,Sommer,85.25734494305892,67.12494143318663,113.50464753255233,12.930114751514637,50.0,0.0,85.25734494305892,67.12494143318663,113.50464753255233,12.930114751514635,50.0,0.0
1992-07-01,0.7440115406303285,0.5956304921425462,0.7859461513167703,0.7440115406303285,6.1295219004195065,17.862148630935927,129.8010911824943,85.94849253978283,39.912567069879486,41.66666666666667,-0.2104283942479245,-0.5109296379476749,39.58333333333333,41.66666666666667,95.83333333333334,100.0,3.252135873777217,74.16868152369224,56.16423638313029,97.5678107587598,12.657290799688234,37.5,-0.3186393639643751,normal_or_wet,False,7,Sommer,74.16868152369224,56.16423638313029,97.5678107587598,12.657290799688235,37.5,-0.3186393639643751,74.16868152369224,56.16423638313029,97.5678107587598,12.657290799688235,37.5,-0.31863936396437514
1992-08-01,0.6664030032374977,0.4867099932341922,0.7178169347569422,0.6664030032374977,1.94585123376344,12.857919883641909,117.34546504665856,70.90127045311479,44.48832762986669,14.583333333333334,-1.0544724517700528,-1.4987105210519052,6.25,16.666666666666664,83.33333333333334,79.16666666666666,2.637668604289817,51.38427291041221,42.67136614931376,66.40686610782784,5.541985483273143,14.583333333333334,-1.0544724517700528,severe_drought,True,8,Sommer,51.38427291041221,42.67136614931376,66.40686610782784,5.5419854832731446,14.583333333333334,-1.0544724517700528,51.384272910412214,42.67136614931376,66.40686610782784,5.5419854832731446,14.583333333333334,-1.0544724517700528
1992-09-01,0.6962117133053165,0.6472129564200491,0.7103506113414572,0.6962117133053165,3.650721368935195,11.584477529146657,69.03963600122658,47.392680621131696,18.45066003122923,22.916666666666664,-0.7415940438615164,-0.9933596077969772,16.666666666666664,12.5,58.333333333333336,56.25,3.74185182992757,52.92403886357731,36.62135238942695,95.22537803530923,16.32150936011709,16.666666666666664,-0.967421566101701,moderate_drought,False,9,Herbst,52.92403886357731,36.62135238942695,95.22537803530923,16.32150936011709,16.666666666666664,-0.967421566101701,52.92403886357731,36.62135238942695,95.22537803530923,16.32150936011709,16.666666666666664,-0.967421566101701
1992-10-01,0.715453643431288,0.7032025292501912,0.7189806686854582,0.715453643431288,9.550777238000949,19.669524554981503,30.300017244993075,23.60457100228396,101.65141059786156,31.25,-0.4887764111146695,-0.036675605363542,54.16666666666666,47.91666666666667,37.5,35.41666666666667,0.2980776859542222,75.54487293231774,35.992218236159765,221.02184242971973,62.05044080086675,41.66666666666667,-0.2104283942479245,normal_or_wet,False,10,Herbst,75.54487293231774,35.992218236159765,221.02184242971973,62.05044080086677,41.66666666666667,-0.2104283942479245,75.54487293231774,35.992218236159765,221.02184242971973,62.05044080086677,41.66666666666667,-0.21042839424792456
1992-11-01,0.8635577589651916,0.9590940985723412,0.8371227953920104,0.8635577589651916,35.470222792891434,70.70072275690762,17.094741886437767,16.102840139879742,158.72968491610578,64.58333333333334,0.3740954101977239,1.8587095108929093,95.83333333333334,95.83333333333334,27.08333333333333,29.166666666666668,0.107697195363759,307.4356272374263,110.97365052717356,501.49841875511584,145.27640552618917,95.83333333333334,1.731664396122247,normal_or_wet,False,11,Herbst,307.4356272374263,110.97365052717356,501.49841875511584,145.2764055261892,95.83333333333334,1.731664396122247,307.4356272374263,110.97365052717356,501.49841875511584,145.2764055261892,95.83333333333334,1.731664396122247
1992-12-01,0.935652928685766,0.98555038537545,0.9219390702458864,0.935652928685766,28.560658017836804,60.46122506964825,10.450822125611468,9.10921972825902,55.04927199867349,91.66666666666666,1.3829941271006374,1.480223951767862,93.75,93.75,6.25,8.333333333333332,0.1898448743493519,281.6917639249162,116.85392049612864,523.2947747796071,145.23070053014953,93.75,1.5341205443525463,normal_or_wet,False,12,Winter,281.6917639249162,116.85392049612864,523.2947747796071,145.23070053014953,93.75,1.5341205443525463,281.6917639249162,116.85392049612864,523.2947747796071,145.23070053014953,93.75,1.5341205443525463
1993-01-01,0.9492017478490352,0.9746517921244076,0.9422565597020096,0.9492017478490352,24.50151966631553,59.21647042885735,14.097641667819756,12.719492874843064,90.71532606428056,95.83333333333334,1.731664396122247,1.2306694900529629,85.41666666666666,91.66666666666666,18.75,20.833333333333336,0.1554052912495758,247.1645553637448,100.19903160020358,532.331644981031,125.10381749345008,91.66666666666666,1.3829941271006374,normal_or_wet,False,1,Winter,247.1645553637448,100.19903160020358,532.331644981031,125.10381749345008,91.66666666666666,1.3829941271006374,247.16455536374482,100.19903160020358,532.331644981031,125.10381749345008,91.66666666666666,1.3829941271006374
1993-02-01,0.9508796614404028,0.948074036776111,0.9518072240885398,0.9508796614404028,11.046850563676584,27.122066296398465,14.423916099221463,11.977627761412696,8.40484031266456,97.91666666666666,2.0368341317013856,0.1337132102510425,64.58333333333334,64.58333333333334,20.833333333333336,18.75,1.716143979260053,135.18569323967688,105.18634445149694,249.22245663159765,37.25100926725322,68.75,0.4887764111146695,normal_or_wet,False,2,Winter,135.18569323967688,105.18634445149694,249.22245663159765,37.25100926725322,68.75,0.4887764111146695,135.18569323967688,105.18634445149694,249.22245663159765,37.251009267253224,68.75,0.4887764111146695
1993-03-01,0.9181789294681568,0.8304509291448819,0.9426752847539512,0.9181789294681568,6.138005949840887,20.7762542597271,46.98911632684764,34.980109506666416,11.940956276188224,85.41666666666666,1.0544724517700523,-0.5095460774846735,41.66666666666667,54.16666666666666,47.91666666666667,43.75,3.935121713873945,87.47952660602621,76.67743675000996,106.16323827856525,8.114582993530554,52.083333333333336,0.0522451803759404,normal_or_wet,False,3,Frühling,87.47952660602621,76.67743675000996,106.16323827856525,8.114582993530556,52.083333333333336,0.0522451803759404,87.47952660602621,76.67743675000996,106.16323827856525,8.114582993530556,52.083333333333336,0.05224518037594049
1993-04-01,0.8747521164137143,0.7073343679562064,0.9213093212425872,0.8747521164137143,7.426043784533742,18.803394857533664,78.87443048088896,57.29272659036178,21.690156952833984,68.75,0.4887764111146695,-0.3135308354093477,45.83333333333333,45.83333333333333,64.58333333333334,70.83333333333334,3.636415847630988,80.88869163763107,63.771409690160816,96.33395198380458,10.0226668867909,47.91666666666667,-0.0522451803759402,normal_or_wet,False,4,Frühling,80.88869163763108,63.771409690160816,96.33395198380458,10.0226668867909,47.91666666666667,-0.0522451803759402,80.88869163763108,63.771409690160816,96.33395198380458,10.0226668867909,47.91666666666667,-0.05224518037594021
1993-05-01,0.8081281439533892,0.5850020434139532,0.8707453671078053,0.8081281439533892,4.009719270500229,15.556064559949704,107.90344521282697,79.37847429890786,32.493432630111045,52.083333333333336,0.0522451803759404,-0.910989303415274,20.833333333333336,33.33333333333333,72.91666666666666,89.58333333333334,3.3207770456616794,63.53656624734668,56.450220955585344,85.77113857733933,6.3047824987968815,27.08333333333333,-0.6102946101863327,normal_or_wet,False,5,Frühling,63.53656624734668,56.450220955585344,85.77113857733933,6.304782498796881,27.08333333333333,-0.6102946101863327,63.53656624734668,56.450220955585344,85.77113857733933,6.304782498796881,27.083333333333332,-0.6102946101863327
1993-06-01,0.7646645717959416,0.574976719825762,0.8178948267486823,0.7646645717959416,5.428503671962012,13.51861549924585,121.7233525677214,79.07304303415224,31.4157447446716,47.91666666666667,-0.0522451803759402,-0.630297725549901,29.166666666666668,22.916666666666664,89.58333333333334,87.5,3.8745970708960136,58.0390004886335,48.720700942492535,76.92659978145538,7.577003768773221,22.916666666666664,-0.7415940438615164,normal_or_wet,False,6,Sommer,58.0390004886335,48.720700942492535,76.92659978145538,7.577003768773221,22.916666666666664,-0.7415940438615164,58.0390004886335,48.720700942492535,76.92659978145538,7.5770037687732215,22.916666666666664,-0.7415940438615164
1993-07-01,0.7245521633617654,0.5859045549460546,0.7635761880303252,0.7245521633617654,6.023202586781496,13.950665491846443,120.21535778974058,82.17629850738804,55.17071029899392,33.33333333333333,-0.4307272992954577,-0.528384462040777,35.41666666666667,25.0,87.5,93.75,2.178970637467627,57.44580417425635,45.71735608078311,87.9059695853522,9.073428892181196,20.833333333333336,-0.8122178014999129,normal_or_wet,False,7,Sommer,57.44580417425635,45.71735608078311,87.9059695853522,9.073428892181196,20.833333333333336,-0.8122178014999129,57.44580417425635,45.71735608078311,87.9059695853522,9.073428892181196,20.833333333333336,-0.8122178014999129
1993-08-01,0.6986375031375704,0.5681689766258144,0.7357098370372166,0.6986375031375704,4.145031276453574,11.197520728889677,113.6406754295399,65.2705825770915,11.68628092774402,25.0,-0.6744897501960817,-0.8813516294611571,22.916666666666664,10.416666666666668,77.08333333333334,75.0,9.724280644302263,49.11485456224676,36.74713210124875,85.21049313447027,11.334549552445903,12.5,-1.150349380376008,moderate_drought,False,8,Sommer,49.11485456224676,36.74713210124875,85.21049313447027,11.334549552445909,12.5,-1.150349380376008,49.114854562246755,36.74713210124875,85.21049313447027,11.334549552445907,12.5,-1.1503493803760079
