month,0
1,59.27326153846154
2,58.61542564102564
3,52.7981358974359
4,39.76530256410256
5,27.74356153846154
6,20.716146153846154
7,16.69899487179487
8,15.722856410256409
9,18.998235897435897
10,25.470141025641027
11,38.92868461538461
12,52.441561538461535
