date,precip,pet,sm_l01,sm_l02,sm_lall,recharge,runoff,qsim,qobs
2011-02-24,0.0,0.7712124597675827,0.9561109980230696,0.9968747442512773,0.992424134860556,0.4072710052400797,1.1929152326656258,6.950981390662361,5.7
2011-02-25,0.0,0.7684136369697407,0.9504670780658978,0.99646218596187,0.99148973274062,0.37748746765561747,1.1495261895051156,6.693805489463519,5.49
2011-02-26,0.03636387674456201,0.903661630052791,0.9444047274938805,0.9960198835310825,0.990486126952148,0.3504439063009806,1.1103499826457273,6.462164392952054,5.48
2011-02-27,1.0758040093128176,0.781497780604367,0.939184710512279,0.9956290117400813,0.9896195899826693,0.3383194669376844,1.1399179173142866,6.69993131707536,5.31
2011-02-28,1.7568476315777064,0.9570791989371019,0.9352440295528781,0.9953100847435288,0.9889600629808666,0.34879100136138613,1.268031488690425,7.428851487558538,5.18
2011-03-01,0.254143225286384,0.7772099503811322,0.9303608616807714,0.9949391617325956,0.9881500297683474,0.34578728728957475,1.1277337148945596,6.526570862456043,5.04
2011-03-02,0.228711053109914,0.9097871491780399,0.9245875617859307,0.9945152545553093,0.9871946337536353,0.32579827385810606,1.0987123721981142,6.331851124918463,4.84
2011-03-03,0.08428189005735487,0.792443413601936,0.9185984907074106,0.9940785584331477,0.9862039405712649,0.3053955436571229,1.0668907849688707,6.148149072100883,4.67
2011-03-04,0.3427504264785619,1.0021296138236024,0.9123998906927039,0.9936275944716262,0.985178863060253,0.28839853965777135,1.0386874717736172,5.975040348893976,4.54
2011-03-05,0.20852459243294888,0.9557848709575413,0.9057155297839258,0.9931380261433762,0.9840725618742723,0.27476098704013396,1.0143563493423902,5.829688867841328,4.46
2011-03-06,0.0,0.8237700118664202,0.8993574933166923,0.9926739419149403,0.9830202508863114,0.25752917292796634,0.9850679919434425,5.6671012356267,4.4
2011-03-07,0.0,0.9525797453981452,0.8928441049646668,0.9922014889086196,0.9819426235675596,0.2389795930707024,0.954944117230316,5.496852721008857,4.13
2011-03-08,0.3384275836269089,1.2794096208847672,0.8849924907181481,0.9916341668056525,0.9806442064125515,0.2265767915373333,0.9373755085965858,5.369643284859492,3.98
2011-03-09,2.899917773601366,1.5114209764944664,0.8821004724464223,0.9914347913098133,0.980165532393328,0.2557709011567387,1.0588554312363458,5.806063021099813,3.97
2011-03-10,0.6097819461081518,1.1051823800578975,0.88013192860355,0.9913210125528162,0.9798448668086145,0.28390238494141934,0.9938523862482224,5.717114046376282,4.27
2011-03-11,0.7785346110718185,1.0770211204205775,0.873576262897765,0.9908657046108574,0.978764315003919,0.285344492685497,1.0004124310989593,5.517716689425853,4.09
2011-03-12,0.5280909414241944,1.5935123538329479,0.8648660108540358,0.990252028619365,0.9773276184504635,0.28560242362537414,0.9898029526814078,5.470004148455412,4.0
