date,matrix_drought_index,matrix_class,sm_norm,recharge_norm,discharge_norm
1996-10-31,0.5916666666666667,moderate_drought,0.675,0.6888888888888889,0.38333333333333336
1996-11-30,0.7275,mild_drought,0.7666666666666667,0.6833333333333332,0.7194444444444444
1996-12-31,0.6883333333333335,mild_drought,0.8333333333333335,0.5555555555555556,0.6277777777777778
1997-01-31,0.7047222222222221,mild_drought,0.8805555555555555,0.6694444444444444,0.5055555555555555
1997-02-28,0.6863888888888889,mild_drought,0.9138888888888889,0.39166666666666666,0.6777777777777778
1997-03-31,0.6797222222222222,mild_drought,0.9222222222222223,0.7222222222222221,0.3138888888888889
1997-04-30,0.845,normal_or_wet,0.8916666666666667,0.8944444444444444,0.7333333333333333
1997-05-31,0.7769444444444444,mild_drought,0.7111111111111111,0.7888888888888889,0.8527777777777777
1997-06-30,0.5441666666666667,moderate_drought,0.45,0.4722222222222222,0.7416666666666667
1997-07-31,0.39166666666666666,severe_drought,0.44166666666666665,0.23055555555555557,0.48611111111111105
1997-08-31,0.4569444444444444,moderate_drought,0.36111111111111105,0.7583333333333333,0.2833333333333333
1997-09-30,0.5161111111111112,moderate_drought,0.18611111111111112,0.5861111111111111,0.8861111111111112
1997-10-31,0.27666666666666667,severe_drought,0.26666666666666666,0.06388888888888888,0.5027777777777778
1997-11-30,0.2702777777777778,severe_drought,0.37777777777777777,0.2916666666666667,0.10555555555555556
1997-12-31,0.36500000000000005,severe_drought,0.5583333333333333,0.10277777777777777,0.3694444444444444
1998-01-31,0.5111111111111111,moderate_drought,0.7027777777777777,0.7055555555555556,0.06111111111111111
1998-02-28,0.6536111111111111,mild_drought,0.7361111111111112,0.5027777777777778,0.6944444444444444
1998-03-31,0.6019444444444445,mild_drought,0.8361111111111111,0.5805555555555556,0.3111111111111111
1998-04-30,0.7455555555555555,mild_drought,0.7305555555555556,0.9444444444444444,0.5666666666666667
1998-05-31,0.5608333333333334,moderate_drought,0.375,0.4666666666666666,0.9027777777777779
1998-06-30,0.2644444444444444,severe_drought,0.30277777777777776,0.05555555555555555,0.4222222222222222
1998-07-31,0.2725,severe_drought,0.31666666666666665,0.35833333333333334,0.12777777777777777
1998-08-31,0.35083333333333333,severe_drought,0.2,0.5138888888888888,0.38888888888888895
1998-09-30,0.37722222222222224,severe_drought,0.38888888888888895,0.3,0.4388888888888889
1998-10-31,0.5422222222222223,moderate_drought,0.5472222222222223,0.7611111111111112,0.31666666666666665
1998-11-30,0.7916666666666667,mild_drought,0.8166666666666668,0.7833333333333333,0.7666666666666667
1998-12-31,0.861111111111111,normal_or_wet,0.8777777777777778,0.9361111111111111,0.7638888888888888
1999-01-31,0.8736111111111111,normal_or_wet,0.9111111111111111,0.775,0.9222222222222223
1999-02-28,0.81,normal_or_wet,0.9583333333333335,0.65,0.7722222222222223
1999-03-31,0.8411111111111111,normal_or_wet,0.9777777777777777,0.8833333333333333,0.6166666666666667
1999-04-30,0.9144444444444444,normal_or_wet,0.8861111111111112,0.95,0.9166666666666665
1999-05-31,0.7388888888888889,mild_drought,0.6805555555555556,0.625,0.9305555555555556
1999-06-30,0.52,moderate_drought,0.5833333333333334,0.31666666666666665,0.6388888888888888
1999-07-31,0.4997222222222222,moderate_drought,0.5305555555555556,0.5111111111111111,0.4472222222222222
1999-08-31,0.5041666666666667,moderate_drought,0.225,0.7361111111111112,0.6444444444444444
1999-09-30,0.3119444444444444,severe_drought,0.1111111111111111,0.1361111111111111,0.7555555555555555
1999-10-31,0.14555555555555558,extreme_drought,0.19722222222222222,0.027777777777777776,0.19444444444444448
1999-11-30,0.21666666666666667,severe_drought,0.425,0.10833333333333334,0.04722222222222222
1999-12-31,0.455,moderate_drought,0.5666666666666667,0.6416666666666667,0.11944444444444445
2000-01-31,0.6127777777777778,mild_drought,0.7194444444444444,0.48055555555555557,0.6027777777777777
2000-02-29,0.6913888888888888,mild_drought,0.8722222222222222,0.7916666666666665,0.35
2000-03-31,0.9263888888888888,normal_or_wet,0.9722222222222221,0.975,0.8166666666666668
2000-04-30,0.9225000000000001,normal_or_wet,0.85,0.9944444444444445,0.9472222222222222
2000-05-31,0.6736111111111112,mild_drought,0.4444444444444444,0.6583333333333333,0.9944444444444445
2000-06-30,0.32722222222222225,severe_drought,0.2472222222222222,0.08611111111111111,0.675
2000-07-31,0.21583333333333332,severe_drought,0.24166666666666667,0.14166666666666666,0.25555555555555554
2000-08-31,0.22249999999999998,severe_drought,0.11666666666666665,0.3805555555555556,0.20555555555555555
2000-09-30,0.3088888888888889,severe_drought,0.2722222222222222,0.20833333333333337,0.45833333333333326
2000-10-31,0.41444444444444445,moderate_drought,0.34444444444444444,0.5444444444444444,0.37777777777777777
2000-11-30,0.44472222222222224,moderate_drought,0.37222222222222223,0.4361111111111111,0.55
2000-12-31,0.37,severe_drought,0.45833333333333326,0.18888888888888888,0.43333333333333335
2001-01-31,0.31666666666666665,severe_drought,0.5083333333333333,0.21944444444444444,0.15833333333333333
2001-02-28,0.30916666666666665,severe_drought,0.6,0.13333333333333333,0.09722222222222224
2001-03-31,0.43861111111111106,moderate_drought,0.7277777777777777,0.4277777777777778,0.06388888888888888
2001-04-30,0.6602777777777777,mild_drought,0.7611111111111112,0.8555555555555556,0.33055555555555555
2001-05-31,0.6580555555555555,mild_drought,0.4888888888888889,0.75,0.7916666666666665
2001-06-30,0.44500000000000006,moderate_drought,0.41666666666666674,0.29444444444444445,0.6333333333333333
