date,spi_1,spi_3,spi_6,spi_12,spei_3,smi,qobs,qsim
1995-12-01,-0.0015885994903249065,0.23152315273168578,1.5112537067193674,1.753990424404535,0.776513642372572,0.7096774193548385,10.566451612903226,8.28872143548387
1996-01-01,-2.2544823101766602,-0.009099917537278596,0.6981328572339277,1.3290935085205766,0.8337214392769466,-0.7096774193548387,4.954516129032259,5.078282996774194
1996-02-01,-0.9073772112806087,-1.814354905989917,-0.37897441780418084,1.1858748139438933,0.4212310312068051,-1.4838709677419355,3.800344827586207,4.403300517241379
1996-03-01,-0.6620409893660248,-2.408949275085211,-1.32873332879651,1.1862988733885107,0.1886125549206412,-0.967741935483871,6.244516129032259,4.1865459483870975
1996-04-01,-0.7865434841809997,-1.7741104332936346,-1.237155707119383,0.5090321814380065,-0.08588366875993685,0.19354838709677402,8.419,4.527060803333333
1996-05-01,0.6396337763163926,-0.6120991861749566,-1.7816245238578858,0.47896136626355906,-0.2271174181672214,1.612903225806451,9.166129032258064,5.920556358064516
1996-06-01,0.2828264560824107,-0.0671002895858907,-1.6110528846303849,0.13515939061414595,-0.6492947306704443,0.7096774193548385,7.8420000000000005,6.065861853333333
1996-07-01,1.2222154079814445,1.089164379610018,-0.23000609118437532,0.28716049501198626,-0.29431202539097695,1.7419354838709684,12.360322580645162,10.254261783870968
1996-08-01,0.01191907022241211,0.7459398058086504,0.07798014911608979,-0.29976840893621864,-0.5825269471081564,-0.19354838709677447,4.62,4.8944194741935485
1996-09-01,0.829138854120048,1.0753354762315994,0.685334168957603,-0.4324180106178262,0.0808850580424795,1.096774193548387,7.088333333333334,7.549399056666667
1996-10-01,0.11911834517490143,0.34732154976661644,0.9646453599858354,-0.13696039873552254,0.2380477767060612,1.612903225806451,8.282580645161291,6.609416274193548
1996-11-01,-0.7458023634406845,-0.004391421296586753,0.46248000455226806,-0.8954874726176327,0.5599316436361844,0.838709677419355,6.264,5.603734439999999
1996-12-01,-0.04422256079899983,-0.661316428704295,0.3283182295098642,-0.9096289977486619,0.5762034831151368,0.3225806451612905,8.987741935483871,7.079370222580645
1997-01-01,-1.0171095270568784,-1.3470640171010966,-0.6893340758354367,-0.7560038726327754,0.5240950916786087,-0.5806451612903225,4.728064516129032,4.50434945483871
1997-02-01,0.3751591968780318,-0.5807831923823933,-0.5074342375315838,-0.39040376730261617,0.6683377464369653,-0.06451612903225801,10.152857142857142,7.8716277607142855
1997-03-01,0.4192853766023448,-0.2553794778827222,-0.7552194066415114,-0.072468838145618,0.6034979761966006,0.4516129032258065,13.051935483870968,9.67521690967742
1997-04-01,0.06804532571270831,0.24233190371389374,-0.7803893472347717,0.1433121626457953,0.5196984262374708,1.4838709677419355,9.588,7.905250036666667
1997-05-01,-0.361207432052618,-0.183688393014947,-0.6452834464494447,-0.1813553060458142,-0.13938569125754485,1.4838709677419355,6.008064516129032,5.517706174193548
1997-06-01,-0.2090455132727833,-0.6062730707244777,-0.7172925345300158,-0.3373028524750484,-0.9887517677462415,-0.5806451612903225,4.143666666666666,4.345174940000001
1997-07-01,1.8210719695572504,0.8617223240921166,0.7174635037384657,-0.00331993560191922,-0.6526503129429637,0.838709677419355,9.843548387096773,10.738442341935484
1997-08-01,-0.714606950185783,0.7321266021097859,0.33434019323950803,-0.19006756325395768,-0.833135447624833,0.5806451612903225,5.588064516129032,5.584909290322581
1997-09-01,-1.4233084690471678,0.32650137392289347,-0.26245973996885336,-0.8275514330374216,-0.6647830335818057,-1.4838709677419355,3.577,3.00400412
1997-10-01,0.37038561760544453,-1.1320287633533548,-0.11967141334496618,-0.7345945040138676,-0.6619281661211228,-0.967741935483871,4.160322580645161,4.709918206451613
1997-11-01,-1.526825902837113,-1.4891596745376572,-0.42337723510146624,-0.8713925736621452,-0.012410889390471871,-0.967741935483871,2.574,2.61672795
1997-12-01,0.712367134514431,-0.17859329758831513,0.01987193235085678,-0.5817695959975624,0.6810462916620241,-0.7096774193548387,7.15,7.203157877419355
1998-01-01,-1.127333981646456,-1.0229706695271967,-1.6600221189558841,-0.6013115590059005,0.568750868293504,-1.0967741935483872,4.392258064516129,4.496396225806452
1998-02-01,0.15464810301302265,-0.21456461076783692,-1.2530946003151548,-0.6822896003853183,0.7351137506698728,-1.0967741935483872,6.263214285714286,6.1029484357142865
1998-03-01,0.7547951929168545,-0.17919097690838012,-0.3577630428260161,-0.5416148107351019,0.6207110136072168,1.4838709677419355,14.491290322580646,11.497339741935484
1998-04-01,-0.9476900562521618,-0.11860923647048399,-0.8870724359739208,-0.8084047796486256,0.3559759421509071,0.4516129032258065,5.132333333333333,5.013306549999999
1998-05-01,-0.7364930975961447,-0.6097776980136237,-0.6887223269753779,-0.902777202223383,-0.41428951427770727,-1.6129032258064515,3.0870967741935487,3.1302384612903222
1998-06-01,0.5038087535046766,-0.8400790308231801,-0.8166900275109252,-0.6501163880360021,-1.2526758138621896,0.3225806451612905,3.5473333333333334,4.90742646
1998-07-01,0.6003933945890788,0.07517858659544614,-0.1282227804518813,-1.3262313458380177,-1.1724929259674755,0.9677419354838706,4.335161290322581,5.213324087096774
1998-08-01,0.3522050992916592,0.6079075096593713,-0.0352226893067795,-0.9870305939625501,-0.8213691282826379,0.838709677419355,3.2651612903225806,4.510192777419355
1998-09-01,0.9874999201201822,0.9318832276009696,0.10298038838102491,-0.26555946426048843,-0.14113876703240805,1.3548387096774195,7.498333333333333,8.264257653333333
1998-10-01,1.0119920237314999,1.1969910214880393,0.8738428800257201,0.00010740811859906576,0.48557361014652006,2.0,7.465806451612903,8.246360593548387
1998-11-01,0.3729328412277555,1.2078345122193568,1.2317306345512415,0.42534239026768816,0.9095507222005491,2.0,13.148333333333333,12.367328689999999
1998-12-01,0.11681673068428905,0.6872301495275998,1.0777215760789818,0.21576883137242808,0.9375833913092161,1.3548387096774195,10.273870967741935,8.288841906451614
1999-01-01,-0.4340596357514007,-0.22272923471618206,0.6894433484763114,0.350081555702545,0.7677991095342293,-0.4516129032258065,6.335161290322581,6.439425241935484
1999-02-01,0.9151570700426176,0.19475876943252401,0.9588322251841537,0.6265180419252477,0.8588541500011786,1.4838709677419355,16.73035714285714,12.166012757142857
1999-03-01,0.38202154281832074,0.35627637854680155,0.662545500264015,0.4903265701877869,0.7828500328317233,0.7096774193548385,15.01032258064516,12.744959629032259
1999-04-01,-0.4445336522409623,0.35180600701494535,0.009477654102185875,0.5898406035712906,0.546628210208274,0.9677419354838706,7.281666666666666,6.688848496666666
1999-05-01,0.1049467722165726,-0.22892348663013593,-0.1152835382448845,0.7922586864595897,-0.2284595430711744,0.7096774193548385,5.139354838709677,5.3064070645161285
1999-06-01,0.713183868778626,0.02168362612707002,0.18037918062258237,0.8677805057803966,-0.6845746589444965,1.3548387096774195,5.188000000000001,6.7031687333333325
1999-07-01,0.7023033247166123,0.6747456761458496,0.6500469831283247,0.9049509673472736,-0.8389833476108292,1.096774193548387,5.9793548387096775,8.042833135483871
1999-08-01,-0.46584145558144213,0.4071528633699908,0.048267221590673044,0.6834530947584202,-0.9675501820650941,-1.0967741935483872,3.1429032258064513,3.7699708677419355
1999-09-01,-1.3972167570944367,-0.6812267361374054,-0.5538421182469605,0.0409027150432022,-1.2678365043097113,-1.7419354838709677,2.3493333333333335,2.50603469
1999-10-01,-0.3056456454307725,-1.5409642016348406,-0.5018275824369797,-0.43933780574863024,-0.7396187564903035,-1.2258064516129032,2.713225806451613,3.0800412838709676
1999-11-01,0.5655836459378465,-0.7146246206284431,-0.26522129153021196,-0.3642225476174258,0.1950963909028894,0.19354838709677402,4.867999999999999,6.34892219
1999-12-01,-0.40456663982847424,-0.3110569309601405,-0.8112796734111022,-0.5189277216967786,0.6553037569548861,-0.06451612903225801,4.1648387096774195,4.6340379064516135
2000-01-01,1.0357487360887574,0.5805229476765463,-0.5870100341082781,0.00882179569863182,0.9683849168068598,0.4516129032258065,11.059354838709679,8.88116637096774
2000-02-01,0.6970289926995946,0.6673852824949483,-0.04938636083877882,-0.08453662724718812,0.967061062575287,1.612903225806451,15.655172413793103,13.821142903448276
2000-03-01,1.9265237884719886,2.068325847669902,1.3898787415983802,0.6426918132033005,1.2566877857841205,1.870967741935484,26.5,22.604577858064516
2000-04-01,-1.5994962063356974,1.0935828795507871,1.1254512622676016,0.4541002199510473,0.7267832608093371,0.7096774193548385,7.768666666666666,7.0754799266666675
2000-05-01,-0.6994593173139951,0.4073945973992143,0.6835123478522483,0.2515803544546135,-0.08964043957581838,-1.7419354838709677,3.299032258064516,4.193430164516129
2000-06-01,-0.3014630952698237,-1.7707543497864753,0.7154715688603733,-0.083766619326482,-2.1877462454922623,-1.2258064516129032,2.8586666666666667,3.87694269
2000-07-01,0.6887501360077409,-0.34653811022984515,0.5284418385414217,-0.08935434604406761,-1.6247113853483888,0.7096774193548385,3.5541935483870963,5.335023319354838
2000-08-01,0.5726964227711917,0.3708750118125443,0.46587864337444584,0.23139090323860145,-1.0572564921505219,-0.32258064516129026,2.7880645161290323,4.779290483870968
2000-09-01,-0.002031151554214625,0.5162808881075248,-0.761962950878618,0.5149383948858366,-0.3406568254190709,0.9677419354838706,3.255666666666667,6.057305400000001
2000-10-01,0.11429617735293465,0.14717381419545728,-0.23209821260523042,0.6289604355263679,-0.02704406369059835,0.19354838709677402,3.4361290322580644,5.084726167741936
2000-11-01,-0.5905955634253335,-0.5625779120047163,-0.1988131558413681,0.2969190550462691,0.29879100813390846,-1.0967741935483872,2.4256666666666664,3.464689856666667
2000-12-01,-1.463592561860897,-1.3044457164462087,-0.517986791774532,0.10749956561567993,0.37634567860829937,-1.870967741935484,2.45,2.9576558161290323
2001-01-01,-1.1174548357505736,-2.210499203344768,-1.3169835085469828,-0.5589521219893379,0.31444685693399677,-1.870967741935484,2.2922580645161292,2.623336996774194
2001-02-01,-0.33434041114039664,-1.9961816255074778,-1.8447952981373308,-0.9294123023391139,0.34267755239635467,-1.6129032258064515,4.2560714285714285,4.533412957142857
2001-03-01,0.9002790117916468,-0.3378082421904352,-1.2427510754910371,-1.5562473621705009,0.6055215214879137,1.096774193548387,9.966774193548387,8.487720303225805
2001-04-01,-0.2154544514722828,0.04594049954819523,-1.4110870532123498,-1.2511882343705643,0.47607239348311886,1.7419354838709684,7.625333333333333,6.674053203333333
2001-05-01,-0.4471798952147218,-0.0075406354730926505,-1.3530327141542815,-1.1858706621440926,-0.08512139726694488,0.06451612903225801,4.170645161290322,4.301654825806452
2001-06-01,0.4253019264907586,-0.39316764023986644,-0.6281668705133235,-0.929796639952029,-0.8488930100207853,1.4838709677419355,3.8146666666666667,5.219145190000001
2001-07-01,0.702040725264194,0.21581510889128921,0.09261301605359101,-0.9237613669944977,-1.1599793835506078,0.3225806451612905,4.629354838709677,6.147873880645162
2001-08-01,-0.6501287869516016,0.13073680859799422,-0.008245552425235142,-1.3398130472821497,-1.225450910682187,-1.2258064516129032,2.3567741935483872,2.993467351612903
2001-09-01,1.2985100400892682,0.7860810419537898,0.24525670285963364,-0.749798952464448,-0.2964174322084853,1.4838709677419355,5.61,7.981954259999999
2001-10-01,-0.3370670528512863,0.19986516499693485,0.20297377387446022,-0.891971563174071,0.04281998041952848,0.9677419354838706,5.198709677419354,5.316402696774194
2001-11-01,1.013287505225195,1.1094172184425357,0.8388211971667107,-0.3149094503208791,0.8626904813073664,0.9677419354838706,10.133000000000001,9.71358337
2001-12-01,-0.17849720922680806,0.1589221560158839,0.6027316268489153,-0.056746320574037154,0.7471007452527078,1.870967741935484,11.57258064516129,8.665473658064515
2002-01-01,0.8506984596550158,0.8502879042792345,0.6800397920595325,0.49651873638134353,1.0366286977918413,1.3548387096774195,12.894516129032258,10.158234580645162
2002-02-01,0.553260699881709,0.5323032190130045,1.104703649303894,0.7610640878722452,0.9310695174921806,0.06451612903225801,12.419285714285715,12.17812242142857
2002-03-01,-0.42163203819375766,0.4236563511978616,0.32689334135559767,0.33860101866480546,0.7739636014650074,-0.19354838709677447,8.895483870967741,7.896838190322581
2002-04-01,-0.39765853916507704,-0.3784719061455997,0.3071036421901224,0.2928989654247667,0.28729784057096,-0.19354838709677447,6.632333333333333,6.16240434
2002-05-01,-0.23947214441550477,-0.9658055034604389,-0.3121251822220055,0.3439938540020682,-0.473162037743975,0.19354838709677402,4.631935483870968,4.642561641935484
2002-06-01,-0.19018870171331315,-0.8205826863299884,-0.3167817703426844,0.1524247313774544,-1.1395999895668611,-0.32258064516129026,3.54,4.271432493333333
2002-07-01,0.6944371600620212,-0.06090054200111882,-0.4123500336865,0.14936806148551038,-1.332193508002005,-0.06451612903225801,3.758387096774194,5.569367396774194
2002-08-01,2.7457408712410567,2.21282588232001,1.1962332891206469,1.614928518146204,0.1249730547527347,1.870967741935484,20.022903225806452,20.12479383548387
2002-09-01,0.15659471150898976,2.3375918653570125,1.3801844778071146,1.2072081091891174,0.5199793404276258,0.7096774193548385,6.583333333333333,8.038115040000001
2002-10-01,0.6097120095422132,2.2971229766031733,1.7266226106007108,1.4726365634922836,0.8990617285349131,1.3548387096774195,8.401612903225805,8.387799848387097
2002-11-01,1.7494491552093694,1.4247931817124302,2.5596914419244428,1.7968695080469106,0.9301573824641629,1.870967741935484,18.962,16.895540123333333
2002-12-01,0.5758504517130855,1.6308047289265248,2.7950095349881185,2.0023809534344306,1.1692520966184268,1.4838709677419355,13.668387096774195,12.658201922580645
2003-01-01,0.4140787558287407,1.529677089325668,2.695504089140295,1.8600928041509452,1.2051333335317294,1.7419354838709684,18.134838709677418,15.081596296774194
2003-02-01,-1.1981193340559373,-0.16702011688343496,0.9137238916723844,1.4758950383225016,0.7723924609230254,0.3225806451612905,7.682142857142857,7.043360300000001
2003-03-01,-0.800250440791489,-1.054885498919724,0.6138836447248325,1.4043084450482433,0.3897034055692655,-1.2258064516129032,8.418709677419356,6.2865850580645155
2003-04-01,-0.7493390689205324,-2.001267405126927,0.09725495918349641,1.3359169539881894,-0.24808878934274586,-1.0967741935483872,4.2876666666666665,4.55475063
2003-05-01,-0.16683731642071636,-1.33610231061475,-1.121392708021061,1.3531584821800384,-0.8056460193996356,-0.32258064516129026,3.6425806451612903,4.423275861290323
2003-06-01,-0.7027441686293907,-1.2823223176027336,-1.7900092990869716,1.245385159708702,-1.854690667653533,-1.7419354838709677,2.2546666666666666,2.8152821533333334
2003-07-01,0.4593153322190877,-0.4602855212804047,-1.758647279044991,1.1648396608484408,-2.1004816224338834,-0.967741935483871,2.999032258064516,3.9190770903225807
2003-08-01,-1.2742312527601878,-0.9920129291301112,-1.779926159350948,-0.4959088035604237,-2.955597980104314,-1.7419354838709677,1.6648387096774193,2.333348667741935
2003-09-01,-0.2701985961114862,-0.7469914273044378,-1.5548713734496193,-0.6298583937684756,-1.6219280578111779,-1.2258064516129032,2.043,2.7014369166666667
2003-10-01,0.14090266602065468,-1.012684737817876,-1.1512830780963061,-0.8122289909357759,-0.71615846546046,-0.5806451612903225,2.5380645161290323,3.47237850967742
2003-11-01,-1.0116595324460231,-0.9103938035656254,-1.4771886278711088,-1.9980920850751223,0.1656229717883729,-1.2258064516129032,2.0260000000000002,2.242040166666667
2003-12-01,-0.48580170283752017,-1.0437298565492827,-1.3921397072913777,-2.427655841767838,0.46232036546032956,-1.6129032258064515,2.446774193548387,3.1056612161290325
2004-01-01,0.3029969602835675,-0.9095064896491138,-1.4913281731069623,-2.4808514794625727,0.5863103855296047,-1.3548387096774195,5.789032258064516,5.889992422580645
2004-02-01,0.5360045538358699,-0.005840279796047069,-0.7243612936376246,-1.8942930313613797,0.8049856220192363,1.096774193548387,13.511034482758621,9.217551055172413
2004-03-01,-0.1266878563101359,0.1695506281957501,-0.663731480104039,-1.6948614631557541,0.7366246051349394,-0.06451612903225801,5.8832258064516125,5.081378958064516
2004-04-01,-1.1637406293287507,-0.5550271770766804,-1.1539477299752676,-1.7859296213334146,0.20400055312969456,-0.4516129032258065,3.8406666666666665,3.524902763333333
2004-05-01,1.4887921637529578,0.31127939275764815,0.12734369240247465,-0.9969758978953658,0.05352303627768535,2.0,9.856451612903227,9.9292824
2004-06-01,-0.48005818201193495,0.14428938900519273,0.1291607262973346,-0.9415916820635128,-0.5905073412447611,0.838709677419355,4.339333333333333,4.935909633333334
2004-07-01,1.3797137087531295,1.462658537302362,0.723907209268638,-0.49670978480254135,-0.19138336084110738,1.612903225806451,6.152258064516129,7.8718014806451615
2004-08-01,-0.6759536298663349,0.20197116632204304,0.27420031311876897,-0.3853519102954136,-1.131235634291754,-0.8387096774193548,2.648709677419355,3.957294183870968
2004-09-01,0.45523948553239585,0.689141761241895,0.518017125144367,-0.14887725264607057,-0.41551722636995353,-1.0967741935483872,2.552,4.347008986666666
2004-10-01,-0.34750781053785407,-0.5561193727862919,0.7233035539019685,-0.29303980768428556,-0.37109146053806114,0.5806451612903225,2.709354838709677,4.158389558064517
2004-11-01,1.693440799977211,1.0796052069480764,0.8613072146020314,0.661469842421413,0.7892102068109215,1.096774193548387,14.208666666666666,14.207347093333334
2004-12-01,-0.4233481699802427,0.6570142953141428,0.8775547428233297,0.6754095913925234,0.8941226614800128,1.096774193548387,6.097419354838709,6.756526509677419
2005-01-01,0.19144952163830603,0.9089878498672236,0.24819598630287454,0.6402295681477306,1.05056665891275,0.838709677419355,10.47258064516129,8.818597232258064
2005-02-01,0.8564242526775624,0.19669454123117314,0.8578618033140821,0.7615524486908353,0.8707286383904244,2.0,21.426785714285717,15.46745140357143
2005-03-01,0.9880036725090362,1.010589430813109,1.1153909755892624,1.1318905215016657,0.9786802415693093,1.3548387096774195,17.345806451612905,12.906066783870969
2005-04-01,-1.4904088824498853,0.4105809302628164,0.8681018462240322,1.0914748424198149,0.5351496534121705,-0.967741935483871,5.303,5.44350603
2005-05-01,0.0697926346942768,-0.1322514232657012,-0.04695711916358459,0.5412627783961854,-0.22533083850369523,1.096774193548387,4.3351612903225805,5.611506287096774
2005-06-01,0.2857287217898558,-0.7308260474603211,0.2329190329788538,0.7477765725992449,-1.2719096533189396,-0.8387096774193548,3.011,4.704216306666667
2005-07-01,0.8709472711558405,0.5056775334046961,0.5662288965209618,0.5202209211746465,-1.056703193538658,0.5806451612903225,3.9648387096774194,5.929678783870968
2005-08-01,1.2407048713183033,1.2472258699700107,0.7861575354455781,1.1298727917406604,-0.45564605853244666,1.612903225806451,8.173870967741935,9.383784893548388
2005-09-01,0.5046020279911548,1.3609882360292382,0.5383642930418953,1.1462336864672809,-0.0030880319139124242,0.5806451612903225,7.044333333333333,7.9782271
2005-10-01,-1.23365847862708,0.432469725012214,0.581946197729565,0.9888429588214344,0.11132746045824583,-1.0967741935483872,3.508387096774194,4.249775825806451
2005-11-01,-0.576044432684711,-0.8691725810940568,0.36312210873983586,0.1544502972134027,0.12536699157219378,-1.6129032258064515,3.220666666666667,3.73683984
